Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Germany,DEU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.2000000032,4.03333333636667,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,3.94333333594333,3.66000000266,3.50739351008637,3.18864166566667,2.67259999908333,2.587749999,2.46029166608333,2.51799999908333,2.32218333241667,2.00862499916667,1.8328833325,1.81766666583333,2.25999999908333,2.42659166575,2.55325833241667,2.84594166616667,2.9439666665,2.17148333308333,1.79739166666667,1.756225,1.88004166666667,1.61573333333333,1.65954166666667,1.56165,1.65332083333333,1.62279416666667,1.4331325,1.50477416666667,1.73405583333333,1.7596676,0.938283072395283,1.08270508132602,1.11653308564462,1.05755899623965,0.88404792718493,0.803921647747618,0.803800192161442,0.796432730949102,0.729672399984083,0.679922680042729,0.716957702016136,0.754308990105961,0.718413898653317,0.778338120416812,0.752945122701996,0.752728196932603,0.901296423367096,0.903421436257263,0.885205508269372,0.846772667108111,0.893276257067409,0.875506396987998,0.84549413889045,0.949623753156941,0.924839558470698,0.923889546117607
Germany,DEU,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.14674736714683,1.1132704773129,1.21799499060739,1.167568910446,1.18854525732192,1.34437013784632,1.26654406030673,1.09752086623054,1.07670890296766,1.01687755867143,0.871051606080002,0.832660502364962,0.863551823820002,1.01339189024823,1.08846179531506,1.08574370659611,1.06422045084706,1.14724498284196,1.20660925731797,1.13134986585547,1.06744054566667,1.09788939423152,1.01144474277891,1.02900460689569,1.02153340758784,0.863104501284765,0.83306413794864,0.841367335655296,0.868530632326274,0.803497232039214,0.807345328865372,0.835839028910839,0.735112193307396,0.785239983896092,0.771785981339844
Ghana,GHA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,7.13915966742473E-05,7.13915966742473E-05,7.13915966742473E-05,7.13915966742473E-05,7.13915966742473E-05,7.13915966742473E-05,7.13915966742473E-05,8.60811947925269E-05,0.000101985139685,0.000101985139685,0.000101985139685,0.00010342936280328,0.000133267478842706,0.000116437365491452,0.000114938171943065,0.000114938171943065,0.000114938171943065,0.000114938171943065,0.000176263183812666,0.000274852150537634,0.000274852150537634,0.000274852150537634,0.000274852150537634,0.000882522770144633,0.00359668442513757,0.00543357715053764,0.0089156207437276,0.0153650681003584,0.0202237045250896,0.0269854838709678,0.032615621953405,0.0367633074820789,0.0436851673835125,0.0648711875896057,0.0955682388545159,0.119913872960145,0.163547167575201,0.204796277898216,0.231165900582341,0.266642972407191,0.544919175868766,0.716305157808996,0.792417084313167,0.866764326525345,0.899494854007063,0.905209485833333,0.915106799166667,0.932619195,1.052275,1.40496666666667,1.42998333333333,1.520625,1.82486666666667,1.98135,2.896575,3.71464166666667,3.90981666666667,4.35053333333333,4.585325,5.21736666666667,5.59570833333333,5.8057,8.2724,11.0204083333333,..
Ghana,GHA,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.52805211103727,0.543980465900139,0.497491706190928,0.431189233849958,0.372910331471164,0.416398400626088,0.419258389152558,0.393181776476109,0.40318368785555,0.392815934784401,0.239138442874932,0.239861514211508,0.262223643227358,0.30257106167598,0.324669841083659,0.359620676748798,0.389221217446397,0.431720442554421,0.448261354769452,0.385950726249482,0.436820820541039,0.45848329812962,0.416951849758502,0.44007389473152,0.353427904986493,0.331853181561085,0.381650297850308,0.389151387222801,0.396518101948694,0.364288188198025,0.36304704763652,0.370062130126205,0.309356597014805,0.315480789785829,0.29970651378752
Gibraltar,GIB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.362103332665675,0.416666999416667,0.416666999416667,0.416666999416667,0.410920237429425,0.400390461530008,0.408170945299308,0.427756439747663,0.452041165666667,0.556509832333333,0.573271999,0.521504582333333,0.472181165666667,0.430294999,0.497641332333333,0.572446832333333,0.659724582333333,0.75180666625,0.77924599975,0.682197333333333,0.6119265,0.562170166666667,0.61117275,0.563177166666667,0.567015333333333,0.569774166666667,0.666756553333333,0.653426604166667,0.63366812,0.640958255,0.610836114166667,0.603823594166667,0.618056845,0.660930833333333,0.694655,0.667223333333333,0.6124725,0.54618,0.549998333333333,0.543486666666667,0.499771666666667,0.54396625,0.641919263495996,0.647179345560165,0.624140835740495,0.633046988857327,0.639660577613477,0.607729626878255,0.654545478931426,0.740634463697084,0.776976682344123,0.749531540259847,0.783445110011929,0.779999576697153,0.727064944688322,0.811301715827773,0.804538906734353,0.782414580986262
Gibraltar,GIB,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,30.000300003,30.0000500246667,30.000000029,30.000000029,30.000000029,30.000000029,30.000000029,30.000000029,30.000000029,30.000000029,30.000000029,30.0000000289151,30.000300003,29.625225002,30.000300003,32.051325,36.5175833323333,36.8384166656667,36.7454166656667,37.0384166656667,42.6165833323333,55.4084166656667,66.80316666575,88.0642499995,112.716583333,138.119083333,139.981166666583,135.4295,141.8605,162.416583333333,158.513916666667,182.266416666667,190.62425,229.249843333333,242.6028175,231.662735833333,240.7115425,273.057853333333,295.529105,305.646604166667,365.398560833333,1.11653308564462,1.05755899623965,0.88404792718493,0.803921647747618,0.803800192161442,0.796432730949102,0.729672399984083,0.679922680042729,0.716957702016136,0.754308990105961,0.718413898653317,0.778338120416812,0.752945122701996,0.752728196932603,0.901296423367096,0.903421436257263,0.885205508269372,0.846772667108111,0.893276257067409,0.875506396987998,0.84549413889045,0.949623753156941,0.924839558470698,0.923889546117607
Greece,GRC,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.721678847807395,0.727242475229015,0.780514837325706,0.725401307966706,0.746176966292135,0.840300044124136,0.851640713476784,0.782837888431299,0.747054075867635,0.717565966826256,0.618532240727844,0.598685348955906,0.62688417606706,0.774894639684704,0.863882695466411,0.882030144946303,0.869450705742352,0.984214285774905,1.04122280485703,0.982558661437109,0.957301330716668,0.992690984036967,0.879647266451953,0.838422324504316,0.811893326821566,0.675590165691797,0.651501034155644,0.649612993398825,0.667070421544313,0.605604364517646,0.605650628966539,0.615985346372083,0.538166824809341,0.568227207829422,0.56159960049375
Greenland,GRL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,6.90714000590714,6.90714000590714,6.90714000590714,6.90714000590714,6.90714000590714,6.90714000590714,6.90714000590714,7.00595000600595,7.5000000065,7.5000000065,7.5000000065,7.41759565558043,6.94929166566667,6.049499999,6.094899999,5.746149999,6.045024999,6.00319166566667,5.514624999,5.26095833233333,5.63594166566667,7.12336666566667,8.33244166616667,9.14499166575,10.35659166625,10.5963916664167,8.09099166658334,6.84031666666667,6.731525,7.310175,6.18855833333333,6.39645833333333,6.03613333333333,6.48393916666667,6.36055166666667,5.60236666666667,5.79867166666667,6.60445916666667,6.70082666666667,6.97624,8.08314416666667,8.3228175,7.89471416666667,6.58767333333333,5.99105666666667,5.99691,5.94677833333333,5.44370083333333,5.09813083333333,5.36086666666667,5.624075,5.36871153508772,5.79247553703916,5.61631168617622,5.61246666666667,6.7279068312963,6.73171825724638,6.60289346561404,6.31461878666667,6.669446615,6.54215220416667,6.2871130825,7.0761518625,6.88970258583334,6.89448141666666
Greenland,GRL,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.895199374227886,0.864791863440567,0.90984609731906,0.836018215093435,0.838327650835989,0.951400524007206,0.911513688173856,0.790643974262673,0.77815255078253,0.744818367060667,0.641848153367693,0.630379076326012,0.674699482424874,0.844710742503353,0.899637505791509,0.843295767208884,0.843430154104675,0.896645116091435,0.92041309874319,0.918120755885684,0.882176159547878,0.931570122493607,0.876838095800618,0.898699334598035,0.892673729274579,0.797918769027127,0.81790694229722,0.845953446378201,0.882509884261125,0.829533747579015,0.843279006219507,0.838878914645498,0.734742272065225,0.74199049623215,..
